iter	RMSE
9449	55590.2232
9450	55589.88163
9451	55589.8491
9452	55588.41574
9453	55587.46142
9454	55586.24936
9455	55585.04279
9456	55584.02396
9457	55583.12076
9458	55582.96316
9459	55580.89831
9460	55579.835
9461	55577.07961
9462	55576.53511
9463	55575.32874
9464	55572.83233
9465	55572.50619
9466	55571.93665
9467	55571.59326
9468	55571.3389
9469	55569.68227
9470	55568.45048
9471	55568.41361
9472	55566.26874
9473	55564.38069
9474	55564.04039
9475	55564.00451
9476	55563.66702
9477	55563.10774
9478	55562.70992
9479	55559.40468
9480	55556.73741
9481	55555.86931
9482	55554.37311
9483	55551.58487
9484	55551.43213
9485	55550.57924
9486	55548.67917
9487	55548.4223
9488	55547.43706
9489	55546.91839
9490	55545.71766
9491	55544.52258
9492	55542.12292
9493	55541.53754
9494	55541.17991
9495	55540.97241
9496	55539.27458
9497	55537.9455
9498	55537.20279
9499	55535.8114
9500	55535.17401
9501	55529.04195
9502	55527.08624
9503	55526.43214
9504	55525.97246
9505	55524.13005
9506	55524.09435
9507	55522.88008
9508	55522.28746
9509	55520.45338
9510	55519.43151
9511	55519.15637
9512	55518.11819
9513	55517.2409
9514	55516.57374
9515	55515.35722
9516	55513.98399
9517	55513.04639
9518	55512.5824
9519	55510.75927
9520	55508.74313
9521	55507.93971
9522	55507.72212
9523	55506.68324
9524	55505.49768
9525	55504.92222
9526	55503.91063
9527	55503.87513
9528	55503.00656
9529	55501.32075
9530	55500.14229
9531	55499.81227
9532	55499.72585
9533	55497.83597
9534	55497.18654
9535	55491.2867
9536	55490.91586
9537	55490.61482
9538	55490.57861
9539	55489.76793
9540	55484.80377
9541	55484.28192
9542	55483.1091
9543	55483.07394
9544	55482.55534
9545	55482.51952
9546	55481.72084
9547	55481.44113
9548	55480.27355
9549	55479.60177
9550	55477.97194
9551	55477.63414
9552	55477.57305
9553	55476.50119
9554	55475.8949
9555	55475.37952
9556	55475.10264
9557	55474.06634
9558	55473.56105
9559	55472.68477
9560	55472.00262
9561	55470.84142
9562	55470.19346
9563	55469.09068
9564	55467.92426
9565	55466.11923
9566	55466.08366
9567	55465.78731
9568	55465.70223
9569	55463.89033
9570	55462.74065
9571	55462.70533
9572	55461.06849
9573	55459.71862
9574	55459.14588
9575	55456.28893
9576	55455.33062
9577	55452.54877
9578	55450.9292
9579	55449.37492
9580	55448.04472
9581	55445.66751
9582	55444.90312
9583	55444.64429
9584	55443.59
9585	55442.48979
9586	55442.34249
9587	55441.58985
9588	55439.96558
9589	55439.46221
9590	55439.26437
9591	55438.96094
9592	55438.66575
9593	55435.62577
9594	55435.36335
9595	55435.1502
9596	55434.00494
9597	55433.9704
9598	55432.637
9599	55431.02788
9600	55429.20958
9601	55427.77713
9602	55423.37696
9603	55420.99996
9604	55420.6861
9605	55420.65182
9606	55419.29586
9607	55418.3803
9608	55417.05106
9609	55416.27859
9610	55415.23042
9611	55415.19638
9612	55414.05708
9613	55412.74137
9614	55410.71188
9615	55408.82755
9616	55407.64806
9617	55407.04434
9618	55407.01044
9619	55406.12031
9620	55404.98588
9621	55404.30956
9622	55403.01647
9623	55400.89609
9624	55399.92991
9625	55398.76772
9626	55395.53796
9627	55395.33163
9628	55394.57532
9629	55393.71319
9630	55392.97066
9631	55392.67816
9632	55391.48068
9633	55389.91479
9634	55389.32558
9635	55388.94916
9636	55388.651
9637	55387.63163
9638	55387.31026
9639	55385.20795
9640	55384.27154
9641	55383.5245
9642	55383.2262
9643	55381.42684
9644	55381.05521
9645	55380.39277
9646	55380.17297
9647	55380.10548
9648	55379.86853
9649	55379.83483
9650	55378.07185
9651	55377.44913
9652	55376.26027
9653	55375.59208
9654	55375.55821
9655	55374.11551
9656	55373.96803
9657	55373.12
9658	55372.60585
9659	55372.17871
9660	55370.9118
9661	55369.83711
9662	55365.36385
9663	55364.57041
9664	55363.24925
9665	55361.92608
9666	55360.83971
9667	55359.18802
9668	55359.15456
9669	55358.05042
9670	55356.8583
9671	55355.8715
9672	55354.68952
9673	55354.197
9674	55353.31447
9675	55349.61166
9676	55349.31784
9677	55349.11638
9678	55347.34691
9679	55347.05131
9680	55346.94589
9681	55343.30317
9682	55343.22693
9683	55341.20119
9684	55340.65217
9685	55339.27144
9686	55337.96781
9687	55337.93468
9688	55335.11103
9689	55334.92818
9690	55333.75571
9691	55333.47215
9692	55333.1563
9693	55332.92101
9694	55332.60103
9695	55332.26206
9696	55332.16119
9697	55331.65566
9698	55330.52592
9699	55329.40098
9700	55327.98083
9701	55327.89669
9702	55327.27195
9703	55325.39907
9704	55324.76986
9705	55323.65152
9706	55317.6113
9707	55316.90415
9708	55315.93847
9709	55315.90553
9710	55315.6846
9711	55314.06021
9712	55313.52795
9713	55313.38236
9714	55312.93367
9715	55311.82045
9716	55310.74259
9717	55309.90558
9718	55308.89598
9719	55307.68277
9720	55306.89472
9721	55306.8576
9722	55306.35077
9723	55305.58088
9724	55305.55119
9725	55305.27216
9726	55299.27157
9727	55299.23888
9728	55299.20643
9729	55298.96496
9730	55298.67689
9731	55298.13064
9732	55297.83633
9733	55297.01316
9734	55296.2942
9735	55295.46645
9736	55294.38501
9737	55294.35184
9738	55293.43402
9739	55293.39506
9740	55292.41424
9741	55290.67008
9742	55289.58112
9743	55288.00866
9744	55286.90834
9745	55286.87553
9746	55285.38355
9747	55284.66355
9748	55284.38745
9749	55284.08495
9750	55283.52394
9751	55283.44489
9752	55283.34472
9753	55279.99913
9754	55279.5817
9755	55279.54912
9756	55278.18959
9757	55278.04188
9758	55277.5777
9759	55276.71219
9760	55275.63734
9761	55271.29665
9762	55271.24622
9763	55270.17868
9764	55265.76555
9765	55264.95584
9766	55264.66741
9767	55264.18329
9768	55264.14824
9769	55263.52519
9770	55262.92663
9771	55261.97897
9772	55261.00665
9773	55259.84252
9774	55258.09841
9775	55257.79736
9776	55255.87562
9777	55255.23496
9778	55254.19308
9779	55254.16161
9780	55254.08321
9781	55253.46249
9782	55252.4854
9783	55251.79332
9784	55250.71192
9785	55249.01698
9786	55248.98489
9787	55244.48603
9788	55243.7588
9789	55243.26813
9790	55243.04299
9791	55241.29077
9792	55239.92059
9793	55239.56446
9794	55237.69095
9795	55237.58473
9796	55237.49102
9797	55236.86656
9798	55236.83455
9799	55236.62014
9800	55236.02607
9801	55235.96422
9802	55234.69507
9803	55233.71223
9804	55232.0607
9805	55230.16957
9806	55229.29933
9807	55228.24104
9808	55227.90562
9809	55227.12961
9810	55227.09852
9811	55226.13584
9812	55224.78887
9813	55223.63636
9814	55217.72188
9815	55215.97374
9816	55213.22256
9817	55213.07966
9818	55212.33051
9819	55212.29957
9820	55206.36719
9821	55206.31834
9822	55205.48045
9823	55204.35802
9824	55204.2073
9825	55202.88334
9826	55201.07236
9827	55201.00543
9828	55200.75344
9829	55199.29648
9830	55199.26916
9831	55193.38323
9832	55192.27848
9833	55191.97159
9834	55191.12985
9835	55190.57446
9836	55190.09778
9837	55188.42426
9838	55186.69937
9839	55182.32251
9840	55181.11538
9841	55179.08234
9842	55179.05858
9843	55178.69053
9844	55178.6593
9845	55178.08192
9846	55176.37128
9847	55175.23893
9848	55172.24726
9849	55171.95912
9850	55171.65619
9851	55168.94313
9852	55168.55552
9853	55168.52506
9854	55165.34343
9855	55164.22594
9856	55164.19505
9857	55164.16498
9858	55163.18702
9859	55161.17754
9860	55160.05073
9861	55159.27079
9862	55158.17643
9863	55156.28114
9864	55155.99506
9865	55150.2434
9866	55148.6782
9867	55146.98228
9868	55146.50093
9869	55145.39436
9870	55144.44767
9871	55143.43666
9872	55143.01552
9873	55142.9849
9874	55141.5881
9875	55141.30416
9876	55140.31942
9877	55138.46776
9878	55137.96117
9879	55137.73496
9880	55135.82875
9881	55134.74072
9882	55133.09118
9883	55132.50658
9884	55130.69132
9885	55130.65493
9886	55130.62566
9887	55130.25778
9888	55130.22813
9889	55128.98395
9890	55128.66961
9891	55128.63426
9892	55126.85896
9893	55126.50259
9894	55125.88853
9895	55125.8587
9896	55125.03462
9897	55124.8397
9898	55124.06944
9899	55124.04029
9900	55123.96811
9901	55123.2207
9902	55117.42866
9903	55117.07548
9904	55115.39136
9905	55115.36202
9906	55113.69136
9907	55113.35574
9908	55113.32702
9909	55111.68812
9910	55111.30609
9911	55110.83572
9912	55108.83363
9913	55107.29988
9914	55106.7441
9915	55106.46395
9916	55105.37143
9917	55103.15182
9918	55102.71613
9919	55102.62876
9920	55102.2431
9921	55101.16584
9922	55100.94583
9923	55100.60633
9924	55100.46642
9925	55099.51583
9926	55098.75751
9927	55097.79428
9928	55093.44523
9929	55092.96803
9930	55088.67645
9931	55087.48834
9932	55085.96043
9933	55082.70254
9934	55080.92591
9935	55079.82981
9936	55079.59658
9937	55079.56685
9938	55079.30659
9939	55078.43374
9940	55077.38189
9941	55076.07116
9942	55076.04216
9943	55075.87443
9944	55075.26567
9945	55074.94475
9946	55074.91642
9947	55073.26202
9948	55073.22771
9949	55073.19916
9950	55072.46826
9951	55070.64536
9952	55069.67071
9953	55069.64563
9954	55069.04501
9955	55068.79977
9956	55068.77158
9957	55068.03825
9958	55066.39791
9959	55061.77631
9960	55060.1629
9961	55059.73368
9962	55058.70258
9963	55058.58964
9964	55058.09262
9965	55057.12311
9966	55056.51533
9967	55055.39774
9968	55053.42363
9969	55051.80237
9970	55051.52858
9971	55050.44276
9972	55049.521
9973	55047.24941
9974	55046.25193
9975	55046.22425
9976	55045.8592
9977	55045.35753
9978	55044.51101
9979	55038.84309
9980	55037.86015
9981	55036.77933
9982	55035.78331
9983	55035.3145
9984	55034.29951
9985	55031.81624
9986	55031.06817
9987	55031.04027
9988	55030.15535
9989	55027.58762
9990	55026.07148
9991	55025.8621
9992	55024.79635
9993	55024.46901
9994	55023.68673
9995	55023.28517
9996	55022.86094
9997	55019.92514
9998	55019.81804
9999	55019.51991
