iter	Passed	Remaining
9439	114224	6776
9440	114234	6763
9441	114244	6751
9442	114252	6739
9443	114260	6726
9444	114276	6715
9445	114289	6703
9446	114299	6690
9447	114308	6678
9448	114315	6666
9449	114324	6653
9450	114334	6641
9451	114344	6629
9452	114353	6617
9453	114364	6604
9454	114372	6592
9455	114379	6580
9456	114388	6567
9457	114396	6555
9458	114406	6543
9459	114413	6530
9460	114427	6519
9461	114446	6507
9462	114460	6495
9463	114471	6483
9464	114481	6470
9465	114492	6458
9466	114503	6446
9467	114511	6434
9468	114521	6422
9469	114530	6409
9470	114541	6397
9471	114552	6385
9472	114563	6373
9473	114570	6360
9474	114579	6348
9475	114587	6336
9476	114595	6324
9477	114603	6311
9478	114610	6299
9479	114625	6287
9480	114636	6275
9481	114649	6263
9482	114660	6251
9483	114670	6238
9484	114683	6226
9485	114691	6214
9486	114702	6202
9487	114710	6190
9488	114718	6177
9489	114726	6165
9490	114733	6153
9491	114743	6140
9492	114751	6128
9493	114762	6116
9494	114769	6104
9495	114780	6091
9496	114792	6079
9497	114801	6067
9498	114813	6055
9499	114821	6043
9500	114828	6030
9501	114843	6018
9502	114860	6007
9503	114868	5994
9504	114878	5982
9505	114885	5970
9506	114896	5958
9507	114906	5945
9508	114917	5933
9509	114927	5921
9510	114937	5909
9511	114946	5897
9512	114956	5884
9513	114965	5872
9514	114975	5860
9515	114987	5848
9516	114994	5836
9517	115006	5824
9518	115013	5811
9519	115027	5799
9520	115040	5787
9521	115050	5775
9522	115061	5763
9523	115070	5751
9524	115081	5738
9525	115088	5726
9526	115095	5714
9527	115105	5702
9528	115112	5689
9529	115122	5677
9530	115130	5665
9531	115142	5653
9532	115152	5641
9533	115162	5628
9534	115174	5616
9535	115184	5604
9536	115202	5592
9537	115234	5581
9538	115251	5569
9539	115266	5557
9540	115302	5546
9541	115314	5534
9542	115322	5522
9543	115335	5510
9544	115345	5498
9545	115356	5486
9546	115366	5474
9547	115381	5462
9548	115391	5449
9549	115402	5437
9550	115412	5425
9551	115423	5413
9552	115435	5401
9553	115445	5389
9554	115455	5377
9555	115467	5364
9556	115475	5352
9557	115485	5340
9558	115495	5328
9559	115503	5316
9560	115512	5303
9561	115521	5291
9562	115530	5279
9563	115541	5267
9564	115550	5255
9565	115561	5242
9566	115571	5230
9567	115581	5218
9568	115588	5206
9569	115599	5194
9570	115609	5181
9571	115624	5170
9572	115635	5157
9573	115642	5145
9574	115652	5133
9575	115667	5121
9576	115676	5109
9577	115684	5096
9578	115692	5084
9579	115704	5072
9580	115714	5060
9581	115724	5048
9582	115734	5036
9583	115741	5023
9584	115751	5011
9585	115760	4999
9586	115771	4987
9587	115779	4975
9588	115791	4963
9589	115800	4950
9590	115815	4938
9591	115832	4927
9592	115842	4914
9593	115853	4902
9594	115863	4890
9595	115872	4878
9596	115882	4866
9597	115892	4854
9598	115901	4841
9599	115912	4829
9600	115922	4817
9601	115930	4805
9602	115940	4793
9603	115948	4780
9604	115959	4768
9605	115968	4756
9606	115977	4744
9607	115986	4732
9608	116000	4720
9609	116015	4708
9610	116067	4697
9611	116094	4686
9612	116109	4674
9613	116132	4662
9614	116154	4651
9615	116165	4638
9616	116178	4626
9617	116197	4615
9618	116208	4602
9619	116228	4591
9620	116246	4579
9621	116264	4567
9622	116275	4555
9623	116288	4543
9624	116299	4531
9625	116308	4518
9626	116317	4506
9627	116326	4494
9628	116339	4482
9629	116352	4470
9630	116361	4458
9631	116373	4446
9632	116382	4433
9633	116392	4421
9634	116403	4409
9635	116412	4397
9636	116422	4385
9637	116430	4373
9638	116440	4360
9639	116455	4348
9640	116473	4337
9641	116488	4325
9642	116501	4313
9643	116509	4300
9644	116518	4288
9645	116528	4276
9646	116535	4264
9647	116542	4251
9648	116552	4239
9649	116560	4227
9650	116568	4215
9651	116578	4203
9652	116590	4191
9653	116600	4178
9654	116607	4166
9655	116616	4154
9656	116623	4142
9657	116634	4130
9658	116642	4117
9659	116656	4105
9660	116670	4093
9661	116681	4081
9662	116690	4069
9663	116704	4057
9664	116724	4045
9665	116736	4033
9666	116746	4021
9667	116756	4009
9668	116762	3997
9669	116772	3985
9670	116785	3972
9671	116797	3960
9672	116805	3948
9673	116815	3936
9674	116826	3924
9675	116838	3912
9676	116846	3900
9677	116854	3887
9678	116865	3875
9679	116875	3863
9680	116897	3851
9681	116905	3839
9682	116914	3827
9683	116931	3815
9684	116941	3803
9685	116952	3791
9686	116963	3779
9687	116973	3767
9688	116987	3755
9689	116994	3742
9690	117004	3730
9691	117012	3718
9692	117022	3706
9693	117031	3694
9694	117040	3682
9695	117049	3669
9696	117059	3657
9697	117070	3645
9698	117102	3634
9699	117116	3622
9700	117130	3610
9701	117140	3598
9702	117163	3586
9703	117183	3574
9704	117193	3562
9705	117208	3550
9706	117222	3538
9707	117233	3526
9708	117247	3514
9709	117256	3501
9710	117269	3489
9711	117278	3477
9712	117287	3465
9713	117295	3453
9714	117306	3441
9715	117313	3429
9716	117330	3417
9717	117347	3405
9718	117358	3393
9719	117369	3381
9720	117380	3368
9721	117391	3356
9722	117402	3344
9723	117412	3332
9724	117438	3320
9725	117452	3308
9726	117460	3296
9727	117472	3284
9728	117481	3272
9729	117491	3260
9730	117500	3248
9731	117511	3236
9732	117520	3223
9733	117528	3211
9734	117540	3199
9735	117554	3187
9736	117586	3176
9737	117599	3163
9738	117610	3151
9739	117619	3139
9740	117629	3127
9741	117637	3115
9742	117652	3103
9743	117664	3091
9744	117675	3079
9745	117686	3067
9746	117696	3055
9747	117708	3042
9748	117716	3030
9749	117732	3018
9750	117745	3006
9751	117751	2994
9752	117761	2982
9753	117769	2970
9754	117782	2958
9755	117790	2945
9756	117799	2933
9757	117809	2921
9758	117819	2909
9759	117827	2897
9760	117838	2885
9761	117850	2873
9762	117861	2861
9763	117869	2848
9764	117880	2836
9765	117888	2824
9766	117904	2812
9767	117917	2800
9768	117930	2788
9769	117937	2776
9770	117949	2764
9771	117961	2752
9772	117970	2740
9773	117983	2728
9774	117991	2715
9775	117998	2703
9776	118006	2691
9777	118016	2679
9778	118026	2667
9779	118034	2655
9780	118043	2643
9781	118054	2630
9782	118067	2618
9783	118093	2607
9784	118113	2595
9785	118135	2583
9786	118143	2571
9787	118171	2559
9788	118178	2547
9789	118190	2535
9790	118197	2523
9791	118204	2510
9792	118212	2498
9793	118220	2486
9794	118227	2474
9795	118238	2462
9796	118250	2450
9797	118262	2438
9798	118270	2426
9799	118279	2413
9800	118287	2401
9801	118297	2389
9802	118304	2377
9803	118310	2365
9804	118326	2353
9805	118337	2341
9806	118345	2329
9807	118352	2316
9808	118366	2304
9809	118377	2292
9810	118388	2280
9811	118397	2268
9812	118405	2256
9813	118414	2244
9814	118421	2232
9815	118428	2219
9816	118438	2207
9817	118446	2195
9818	118453	2183
9819	118465	2171
9820	118476	2159
9821	118487	2147
9822	118494	2135
9823	118502	2123
9824	118513	2110
9825	118523	2098
9826	118532	2086
9827	118539	2074
9828	118549	2062
9829	118561	2050
9830	118570	2038
9831	118580	2026
9832	118592	2014
9833	118632	2002
9834	118642	1990
9835	118653	1978
9836	118660	1966
9837	118669	1954
9838	118680	1942
9839	118690	1929
9840	118699	1917
9841	118708	1905
9842	118716	1893
9843	118725	1881
9844	118731	1869
9845	118741	1857
9846	118748	1845
9847	118761	1833
9848	118771	1820
9849	118781	1808
9850	118795	1796
9851	118840	1785
9852	118873	1773
9853	118883	1761
9854	118891	1749
9855	118902	1737
9856	118909	1725
9857	118919	1712
9858	118927	1700
9859	118934	1688
9860	118944	1676
9861	118957	1664
9862	118969	1652
9863	118977	1640
9864	118987	1628
9865	118998	1616
9866	119008	1604
9867	119018	1592
9868	119026	1579
9869	119033	1567
9870	119042	1555
9871	119050	1543
9872	119059	1531
9873	119069	1519
9874	119077	1507
9875	119091	1495
9876	119101	1483
9877	119112	1471
9878	119119	1459
9879	119130	1446
9880	119141	1434
9881	119148	1422
9882	119157	1410
9883	119165	1398
9884	119175	1386
9885	119187	1374
9886	119198	1362
9887	119207	1350
9888	119214	1338
9889	119230	1326
9890	119240	1314
9891	119253	1301
9892	119263	1289
9893	119271	1277
9894	119280	1265
9895	119288	1253
9896	119296	1241
9897	119305	1229
9898	119316	1217
9899	119325	1205
9900	119332	1193
9901	119342	1181
9902	119351	1169
9903	119359	1156
9904	119369	1144
9905	119377	1132
9906	119385	1120
9907	119395	1108
9908	119409	1096
9909	119421	1084
9910	119431	1072
9911	119438	1060
9912	119445	1048
9913	119458	1036
9914	119469	1024
9915	119475	1012
9916	119484	1000
9917	119492	987
9918	119501	975
9919	119509	963
9920	119519	951
9921	119531	939
9922	119542	927
9923	119552	915
9924	119565	903
9925	119575	891
9926	119586	879
9927	119596	867
9928	119605	855
9929	119614	843
9930	119623	831
9931	119633	819
9932	119642	807
9933	119653	794
9934	119660	782
9935	119669	770
9936	119680	758
9937	119687	746
9938	119696	734
9939	119704	722
9940	119714	710
9941	119727	698
9942	119733	686
9943	119745	674
9944	119754	662
9945	119762	650
9946	119768	638
9947	119779	626
9948	119786	614
9949	119793	601
9950	119800	589
9951	119809	577
9952	119818	565
9953	119827	553
9954	119837	541
9955	119845	529
9956	119852	517
9957	119862	505
9958	119869	493
9959	119878	481
9960	119886	469
9961	119902	457
9962	119911	445
9963	119922	433
9964	119929	421
9965	119937	409
9966	119946	397
9967	119955	385
9968	119970	373
9969	119984	361
9970	119992	348
9971	120001	336
9972	120008	324
9973	120016	312
9974	120026	300
9975	120033	288
9976	120042	276
9977	120052	264
9978	120062	252
9979	120071	240
9980	120078	228
9981	120085	216
9982	120092	204
9983	120099	192
9984	120106	180
9985	120119	168
9986	120128	156
9987	120135	144
9988	120143	132
9989	120177	120
9990	120193	108
9991	120203	96
9992	120213	84
9993	120227	72
9994	120255	60
9995	120264	48
9996	120273	36
9997	120282	24
9998	120289	12
9999	120296	0
